"id","ageatdeath"
334,11.2731403758763
335,26.9970284298736
336,3.42709181271493
337,23.4786201796439
338,7.51542691725085
339,12.654518007728
340,4.47451893240213
341,18.7965803168001
342,31.3276338613334
343,1.68485514447093
344,2.85590984392911
345,9.82119955820963
346,8.37006490671842
347,3.86193563473505
348,18.9161220241892
349,3.49488154671245
350,2.44212420037879
351,7.8569596465677
352,7.70271105878055
353,6.54746637213975
354,3.45967595053662
355,14.865441294387
356,3.31428514806807
357,11.0817665676438
358,10.2824690375001
359,11.1651413613021
360,32.1778901774804
361,3.37793955951929
362,1.00744049530476
363,44.6191351135306
364,6.52070612413809
365,13.9147412102012
366,13.1611919898849
367,5.05400214577094
368,10.4360851455004
369,59.1128813255911
370,11.7331210582077
371,30.7390513353723
372,9.71966930140768
373,2.09866580553353
374,2.3529631011188
375,9.38649684656617
376,17.3863399142708
377,1.67754314242197
378,35.4677287953547
379,23.6451525302365
380,7.71261444082484
381,1.06057124738178
382,4.36068625779175
383,6.41892588231713
384,1.62808280025253
385,16.1477282228495
386,21.4171848544947
387,1.48597900988534
388,2.65181558206677
389,82.1578166628248
390,14.711993036326
391,6.46698198281229
392,2.63738264027172
393,3.70896380010389
394,43.4245280619611
395,17.5991470825226
396,12.6695686404645
397,4.63432276168206
398,9.45314223285685
399,5.36942271888256
400,30.9400887683708
401,20.3633951581982
402,4.43713118135929
403,23.6424971897773
404,3.24010152835399
405,1.59108934924006
406,3.36933476384729
407,10.5454316731067
408,13.9073512881043
409,13.8660349417478
410,18.4434308012234
411,4.75694121420383
412,5.14174296054989
413,1.97811402672207
414,1.07608893974886
415,1.16565381363034
416,5.23332518098378
417,0.594391603954136
418,0.592612056061625
419,19.3261340595954
420,3.44905705749989
421,53.087210612194
422,5.79290345210258
423,23.27909815177
424,9.4289037603885
425,6.5481135106829
426,2.4102639709972
427,52.5094307461912
428,10.3380931813933
429,4.86015229253098
430,0.447222316637635
431,5.94617651775479
432,2.51839896664023
433,2.69546781107783
434,1.34511117468607
435,0.372685263864696
436,6.56529057904959
437,27.5924378807161
438,26.6091028702631
439,9.09465132216255
440,17.7413447473507
441,10.7988113719494
442,1.47045990503953
443,11.7287496698761
444,10.3509714729608
445,3.48888345398919
446,13.2712352196301
447,7.53207490936624
448,21.7877256823953
449,4.22242444939911
450,43.6483090345688
451,15.5264572094412
452,21.5292801505961
453,15.1238468515905
454,4.70783777162433
455,17.4801973637502
456,8.72220863497297
457,4.3174627199769
458,3.64266816759482
459,2.24185195781013
460,0.71739262649924
461,5.2379730977118
462,12.3389628450002
463,2.60828244965523
464,0.93171315966174
465,2.08662595972419
466,10.0248428356267
467,8.18514188835362
468,6.81229108013213
469,19.3839247151124
470,3.15910339588299
471,5.00004658987746
472,38.6134682129765
473,0.475513283163309
474,17.0524712290548
475,3.57961514592171
476,6.69605192537474
477,20.9744556324922
478,3.4885490062334
479,8.34886811640034
480,3.99546666480647
481,17.8476540454122
482,32.6815885235929
483,67.3018584867622
484,4.31132132187486
485,57.9937529384646
486,1.06072623282671
487,7.95644630458126
488,16.0473147057928
489,44.2393421768284
490,8.14535806327927
491,17.7246416866066
492,2.25371390068629
493,27.5924378807161
494,19.8070189397069
495,28.9496853746407
496,5.88479721453041
497,3.62089120969176
498,68.2597328411573
499,15.3408881596507
500,4.18666014478702
501,6.193502112887
502,33.1109254568593
503,8.6806869506836
504,2.18560090055689
505,21.0037722984765
506,1.45706726703793
507,15.008281379266
508,6.51628645062342
509,4.62969970703125
510,28.1405275861237
511,24.0939888273528
512,80.444725443701
513,12.2956205341489
514,39.5893285216248
515,17.0307277003303
516,15.4237035562502
517,7.25214303429139
518,57.096336825394
519,3.88786772056307
520,57.8117906550104
521,14.2291103414213
522,2.59208122268319
523,15.5071397720899
524,14.4678115844727
525,12.5550973600776
526,18.4997730096033
527,7.51542691725085
528,8.79676244710241
529,6.7117783986032
530,11.8164277910711
531,2.10606893058866
532,9.65483908683763
533,15.03726425344
534,18.357979332314
535,13.6419769832438
536,4.36068625779175
537,0.4740896448493
538,10.5454316731067
539,16.3686659303494
540,16.6157286989911
541,19.3968698422642
542,6.17009155265987
543,9.87033206234927
544,3.95607396040758
545,17.9272338442813
546,11.4304478320511
547,4.22242444939911
548,5.12181093836904
549,6.69908481678126
550,9.96812955243844
551,3.52541176306453
552,39.312017645407
553,3.14799870830029
554,25.8774286824021
555,12.2777128325304
556,1.32571405922723
557,30.3410118772008
558,12.062563667375
559,6.41892588231713
560,12.7762257593264
561,5.54641397669911
562,3.51870497884096
563,6.33363667409867
564,14.8054980935239
565,12.0990774812724
566,31.6714628172999
567,18.8795458282086
568,2.81496398307277
569,16.0626592182352
570,14.2781232363298
571,9.90082840587864
572,34.7396224495689
573,5.17358558624983
574,39.1310336327398
575,40.196759301402
576,7.55181833128345
577,8.22597523000012
578,17.4301805459162
579,12.3760355073483
580,2.20568985755929
581,3.61539595649579
582,7.13977460982278
583,9.17460827995092
584,5.14174296054989
585,3.08954850778804
586,3.09447856154293
587,33.6411004642698
588,35.8821335843269
589,48.3281274487205
590,1.06072623282671
591,8.06605165418158
592,27.3038931364629
593,18.2708277841261
594,30.8447876948415
595,34.918647227655
596,39.5924020014516
597,20.9025549080532
598,4.20349230678441
599,21.8431145091703
600,48.3281274487205
601,11.6128164616631
602,7.73619640385732
603,12.2727105277206
604,9.48309903312474
605,72.7471817242813
606,4.85504673467949
607,1.39795261868498
608,9.8381118774414
609,3.67614976259881
610,22.8759483157035
611,2.35027450870969
612,39.5893285216248
613,5.08775875078914
614,6.01234153380068
615,16.5890440245377
616,1.59085687107267
617,11.3683141527032
618,31.5056584477147
619,9.61971391784027
620,10.9121739999391
621,21.9684480104607
622,6.69395225867629
623,15.6541277182506
624,32.7646717637555
625,110.598355442071
626,47.5071942259498
627,12.3379150779366
628,10.0440778880621
629,2.10606893058866
630,0.416443582624197
631,5.80171442743311
632,4.41180581459776
633,3.16485916832606
634,11.9617554629261
635,0.89674078312405
636,0.624665373936296
637,3.24010152835399
638,11.7331210582077
639,15.5174958738114
640,49.2144651368893
641,26.7714810681184
642,9.56567493698454
643,3.88786772056307
644,28.420785381758
645,3.51870497884096
646,17.5996815873116
647,17.2234241204769
648,68.9810947017902
649,0.594391603954136
650,8.74096303293481
651,8.42333690961823
652,19.9463057989531
653,9.77395805823006
654,54.7024133017166
655,6.47619407996535
656,8.82719582179561
657,7.06175665743649
658,1.39795261868498
659,7.60668218508363
660,27.7044164191095
661,10.2272587731005
662,10.7988113719494
663,25.8810986507685
664,22.0739503045729
665,5.98179846402964
666,3.71337427385151
667,3.01282996374649
668,13.2046792931379
669,8.31962096504867
670,11.1862973310053
671,22.4479547983344
672,2.82032941045163
673,25.7061725937504
674,19.3546941027719
675,0.848580986261368
676,14.7547446409787
677,15.6524134530959
678,4.64171784231439
679,0.592612056061625
680,29.0988726897125
681,33.0116982328448
682,1.45706726703793
683,23.6451525302365
684,21.3027910257067
685,3.36933476384729
686,8.04170911158335
687,10.0041552647017
688,0.888918084092438
689,1.17636792403162
690,13.2046792931379
691,5.26517232647166
692,3.88812183402479
693,21.0392603624921
694,8.8474901464201
695,10.3524394603074
696,8.13368245963443
697,38.6625019589764
698,7.65253994958763
699,10.1085000801831
700,2.9412038763985
